plot_id,row,column,barcode,al_col,iblock,rep,Irr,loc,entry,source,name,identity,stand,flowering_notes,hairiness,date_50pct_open,days_to_50pct_open,yield_rating,sc_wt,Scyld_ac,25_boll_wt,boll_no_ha,fuzzy_seed_wt,Lint_wt,LintPct,Lyld_ac,Lyd_kg_ha,mic,UHM,UI,Str,Elo,SFC
3219,38,14,,3,84,3,WL,Sandhills,38,AZ_2014_609,TX-2308,83_1,4,2016.7.6,2,9.14,117,3,1.6,628.8,118,149319,71,46,0.39,245.23,274.8658618,4.24,1.02,78.1,27.5,4.9,11.2
3220,37,14,,4,84,3,WL,Sandhills,114,AZ_2014_723,TX-206,79_1,2,2016.7.13,3,9.23,126,1,0.6,235.8,114,57961,73,41,0.36,84.89,95.14889292,4.97,0.88,77.2,28.7,5.7,12.7
3221,36,14,,5,84,3,WL,Sandhills,124,AZ_2014_740,TX-616-1,147_1,2,2016.1.1,4,.,135+,2,0.8,314.4,98,89897,69,29,0.3,94.32,105.7185014,4.7,0.97,79.6,28.9,5.7,9.5
3222,35,14,,6,84,3,WL,Sandhills,4,AZ_2014_570,TX-62,4_1,3,2016.7.6,3,9.14,117,2,1,393,111,99210,71,40,0.36,141.48,158.577752,4.39,1.08,75.7,28.2,5.2,10.9
3223,34,14,,7,84,3,WL,Sandhills,159,AZ_2014_826,TX-498-1,144_1,4,2016.7.13,2,9.14,117,2,1,393,126,87400,84,39,0.31,121.83,136.5530643,4.46,0.93,78.2,27.4,6.1,12.6
3224,33,14,,8,84,3,WL,Sandhills,2,AZ_2014_568,TX-40,2_1,4,2016.7.13,2,9.14,117,2,2,786,131,168127,83,47,0.36,282.96,317.1555041,4.89,0.96,76,28.5,5,13.6
10001,1,15,,1,85,1,WW,Sandhills,114,AZ_2014_723,TX-206,79_1,3,.,2,9.14,125,3,2.6,1021.8,123,232780,81,42,0.34,347.41,389.3942383,4.72,0.97,81.2,28.1,5.8,8.5
10002,2,15,,2,85,1,WW,Sandhills,60,AZ_2014_632,TX-2357,107_1,5,.,3,9.9,119,.,1.8,707.4,120,165184,75,46,0.38,268.81,301.2954872,4.89,1.05,79.8,28.5,5,9.3
10003,3,15,,3,85,1,WW,Sandhills,26,AZ_2014_597,TX-1305,49_1,4,.,2,9.9,119,2,2,786,129,170734,86,43,0.33,259.38,290.7258787,4.43,0.99,79.8,29.1,6.4,10.1
10004,4,15,,4,85,1,WW,Sandhills,144,AZ_2014_805,TX-2403-2,136_2,1,.,3,9.23,134,2,1.8,707.4,123,161159,86,36,0.29,205.15,229.9422238,4.51,1.09,83.2,33.2,4.5,7.9
10005,5,15,,5,85,1,WW,Sandhills,21,AZ_2014_591,TX-1233,42_1,2,.,2,9.14,125,3,2.6,1021.8,137,208995,87,49,0.36,367.85,412.304397,4.41,1.06,81.5,33.7,5.3,8.2
10006,6,15,,6,85,1,WW,Sandhills,84,AZ_2014_657,TX-2321,92_1,4,.,3,9.23,134,3,2.6,1021.8,117,244716,74,44,0.38,388.28,435.2033472,5.07,1.11,80.6,30.4,5.3,9.1
10007,7,15,,7,85,1,WW,Sandhills,99,AZ_2014_689,TX-2022-1,78_1,3,.,3,9.14,125,3,2.6,1021.8,125,229055,84,42,0.34,347.41,389.3942383,5.38,1,81.6,30.8,4.8,9.3
10008,8,15,,8,85,1,WW,Sandhills,57,AZ_2014_629,TX-2354,104_1,4,.,3,9.6,119,4,3.6,1414.7,145,273391,86,58,0.4,565.88,634.2661742,5.23,1.01,80.3,29.8,5.8,9.4
10009,9,15,,1,86,1,WW,Sandhills,124,AZ_2014_740,TX-616-1,147_1,2,.,3,9.23,134,2,3,1178.9,117,282344,83,35,0.3,353.67,396.4107546,4.03,0.99,80.8,29,5.7,9.7
10010,10,15,,2,86,1,WW,Sandhills,54,AZ_2014_626,TX-2349,101_1,3,.,2,9.14,125,2,2.2,864.6,133,182161,76,55,0.41,354.49,397.329851,4.54,1.12,80.1,29.2,5.1,8.7
10011,11,15,,3,86,1,WW,Sandhills,97,AZ_2014_684,TX-1941-2,72_2,5,.,2,9.14,125,2,2.6,1021.8,80,357903,56,25,0.31,316.76,355.0402088,4.91,1.21,84.8,41.8,5.8,7.1
10012,12,15,,4,86,1,WW,Sandhills,102,AZ_2014_694,TX-2-1,76_1,4,.,2,9.14,125,3,3.2,1257.5,130,271055,87,43,0.33,414.98,465.1300222,4.78,1.06,83.1,31.7,5.2,7.1
10013,13,15,,5,86,1,WW,Sandhills,24,AZ_2014_595,TX-1303,47_1,5,.,2,9.6,119,2,3,1178.9,146,226261,88,57,0.39,459.77,515.3328601,5.23,0.98,78.2,26.3,5.8,11.3
10014,14,15,,6,86,1,WW,Sandhills,192,AZ_2014_894,TX-1300-3,45_3,2,.,1,9.9,119,3,2,786,136,161946,86,48,0.35,275.1,308.345629,4.67,1.1,83.7,30.2,5.1,7.8
10015,15,15,,7,86,1,WW,Sandhills,224,UA-48,UA-48,UA_48,5,.,1,9.6,119,4,5.2,2043.5,150,381745,91,58,0.39,796.97,893.2832276,5.39,1.11,81.8,32.4,5.5,8.5
10016,16,15,,8,86,1,WW,Sandhills,111,AZ_2014_716,TX-180-5,69_5,3,.,1,9.14,125,2,1.8,707.4,174,113922,110,64,0.37,261.74,293.371083,3.9,1.09,82.7,27.3,5.6,7.9
10017,16,16,,1,87,1,WW,Sandhills,180,AZ_2014_874,TX-1154-4,28_4,3,.,4,9.6,119,3,1.8,707.4,112,176983,75,37,0.33,233.44,261.6510492,5.04,0.95,78.7,28.4,5.3,10.9
10018,15,16,,2,87,1,WW,Sandhills,110,AZ_2014_714,TX-180-3,69_3,5,.,2,9.9,119,2,4.2,1650.5,179,258377,111,67,0.37,610.69,684.4914291,4.65,1.09,80.3,29.6,5.5,8.8
10019,14,16,,3,87,1,WW,Sandhills,128,AZ_2014_756,TX-691-1,153_1,4,.,3,9.9,119,4,3,1178.9,114,289771,73,41,0.36,424.4,475.6884221,5.02,1.11,78.4,32.6,5.3,9.4
10020,13,16,,4,87,1,WW,Sandhills,177,AZ_2014_867,TX-1300-2,45_2,1,.,1,9.23,134,2,1.8,707.4,155,127888,110,45,0.29,205.15,229.9422238,3.75,1.15,83.9,36.3,5.4,7.2
10021,12,16,,5,87,1,WW,Sandhills,100,AZ_2014_690,TX-2022-2,78_2,4,.,2,9.14,125,3,3.2,1257.5,109,323276,72,36,0.33,414.98,465.1300222,5.16,1.07,80.3,30.1,4.4,9.6
10022,11,16,,6,87,1,WW,Sandhills,216,AZ_2015_119,TX-2402,177_1,5,.,4,9.14,125,2,1.8,707.4,86,230489,64,24,0.28,198.07,222.0066112,4.37,1.07,83.2,30.4,5.8,8
10023,10,16,,7,87,1,WW,Sandhills,130,AZ_2014_770,TX-1045,16_1,5,.,1,9.14,125,3,2.8,1100.3,103,299338,70,34,0.33,363.1,406.980363,5.04,1.01,79.6,31.8,6,9.7
10024,9,16,,8,87,1,WW,Sandhills,27,AZ_2014_598,TX-1306,50_1,3,.,2,9.14,125,3,4.2,1650.5,150,308330,101,50,0.33,544.67,610.4929616,4.61,1.16,82.4,33.1,4.6,7.7
10025,8,16,,1,88,1,WW,Sandhills,40,AZ_2014_611,TX-2313,85_1,2,.,2,9.14,125,2,1.4,550.2,88,175191,70,19,0.22,121.04,135.6675933,4.87,1,80.1,30.8,5.6,9.9
10026,7,16,,2,88,1,WW,Sandhills,17,AZ_2014_586,TX-1192,31_1,5,.,3,9.14,125,2,2.4,943.2,167,158263,104,63,0.38,358.42,401.7347886,4.96,1.04,80,28.7,4.4,10.1
10027,6,16,,3,88,1,WW,Sandhills,92,AZ_2014_672,TX-1585-1,66_1,4,.,3,9.9,119,2,2.2,864.6,180,134596,119,60,0.33,285.32,319.8007083,4.9,1.06,80.5,32.6,5.1,8.8
10028,5,16,,4,88,1,WW,Sandhills,223,PHY-72,PHY-72,PHY_72,5,.,2,8.29,112,3,3.8,1493.3,134,312270,75,58,0.43,642.12,719.7197211,5.26,1.02,80.5,31.5,6.9,9.1
10029,4,16,,5,88,1,WW,Sandhills,186,AZ_2014_885,TX-932,158_1,2,.,3,9.9,119,2,2.4,943.2,149,177379,96,53,0.36,339.55,380.5843632,4.55,0.98,78.3,26.3,5.7,11
10030,3,16,,6,88,1,WW,Sandhills,83,AZ_2014_656,TX-2386,129_1,3,.,2,9.9,119,3,3,1178.9,114,289774,79,34,0.3,353.67,396.4107546,5.2,0.98,78.2,29.8,6.3,11.3
10031,2,16,,7,88,1,WW,Sandhills,25,AZ_2014_596,TX-1304,48_1,3,.,2,9.9,119,2,2,786,156,141184,101,51,0.33,259.38,290.7258787,4.73,1.07,80.4,31.8,6.4,9.3
10032,1,16,,8,88,1,WW,Sandhills,158,AZ_2014_825,TX-460-1,140_1,4,.,1,9.14,125,2,2.6,1021.8,104,275309,73,31,0.3,306.54,343.5851294,4.83,1.05,82.2,29.9,5.9,9
10033,1,17,,1,89,1,WW,Sandhills,30,AZ_2014_601,TX-1321,54_1,3,.,1,9.23,134,2,2.2,864.6,143,169421,87,57,0.4,345.84,387.634505,4.37,1.07,82.7,32,5.1,8.4
10034,2,17,,2,89,1,WW,Sandhills,36,AZ_2014_607,TX-2074,80_1,3,.,4,9.14,125,2,2.6,1021.8,138,207479,91,48,0.35,357.63,400.8493176,4.83,1.1,81.9,31.5,3.8,9.1
10035,3,17,,3,89,1,WW,Sandhills,190,AZ_2014_890,TX-1125,25_1,3,.,4,9.14,125,3,3,1178.9,128,258081,87,41,0.32,377.25,422.8403799,4.69,1.01,81.1,30,5.5,8.8
10036,4,17,,4,89,1,WW,Sandhills,9,AZ_2014_575,TX-244,9_1,2,.,4,9.14,125,2,2,786,133,165599,92,45,0.34,267.24,299.5357538,5.17,0.97,81.8,27.1,5.7,8.4
10037,5,17,,5,89,1,WW,Sandhills,181,AZ_2014_876,TX-1364-4,59_4,3,.,3,9.14,125,3,4,1571.9,143,308020,95,49,0.34,534.45,599.0378822,4.49,0.99,78.6,27.8,5.9,9.5
10038,6,17,,6,89,1,WW,Sandhills,98,AZ_2014_686,TX-1964,74_1,5,.,2,9.23,134,2,2.8,1100.3,79,390280,54,25,0.32,352.1,394.6510213,4.9,1.1,81.6,32.7,6.3,8.2
10039,7,17,,7,89,1,WW,Sandhills,78,AZ_2014_651,TX-2381,124_1,3,.,2,9.6,119,3,3.2,1257.5,137,257205,80,54,0.39,490.43,549.6980982,5.53,0.96,79.4,25.2,6.2,9.8
10040,8,17,,8,89,1,WW,Sandhills,37,AZ_2014_608,TX-2119,81_1,2,.,2,9.23,134,2,1.8,707.4,163,121608,100,62,0.38,268.81,301.2954872,4.13,1.08,80.6,29.7,5.3,9.6
10041,9,17,,1,90,1,WW,Sandhills,150,AZ_2014_812,TX-73-8,155_8,5,.,1,8.31,112,4,5,1964.9,147,374553,95,52,0.35,687.72,770.8304469,5.05,1.09,81.6,28.7,5.8,8.7
10042,10,17,,2,90,1,WW,Sandhills,163,AZ_2014_832,TX-681-5,152_5,4,.,2,9.14,125,3,2.2,864.6,135,179458,90,46,0.34,293.96,329.4848458,3.75,1.09,82.3,29.9,4.9,8.6
10043,11,17,,3,90,1,WW,Sandhills,42,AZ_2014_613,TX-1403,60_1,5,.,4,9.14,125,4,3.2,1257.5,110,320334,75,35,0.32,402.4,451.0297386,5.26,1.02,83.1,29.2,5.3,8
10044,12,17,,4,90,1,WW,Sandhills,194,AZ_2015_002,TX-0984,187_1,5,.,2,9.6,119,3,3.8,1493.3,151,277115,91,59,0.39,582.39,652.7713953,5.27,1.05,81.5,30.2,5.9,8.4
10045,13,17,,5,90,1,WW,Sandhills,109,AZ_2014_713,TX-180-2,69_2,3,.,2,9.9,119,3,3.2,1257.5,186,189447,120,66,0.35,440.13,493.3193809,3.9,1.1,82.2,29.6,5.9,8.3
10046,14,17,,6,90,1,WW,Sandhills,173,AZ_2014_861,TX-1205-1,36_1,2,.,3,9.9,119,3,2,786,105,209759,66,41,0.39,306.54,343.5851294,4.73,1.04,81.9,30.7,5.4,8.9
10047,15,17,,7,90,1,WW,Sandhills,123,AZ_2014_737,TX-597-1,146_1,5,.,2,9.9,119,3,4,1571.9,122,361039,84,39,0.32,503.01,563.7983818,4.28,1.05,82.8,30.8,4.8,8.5
10048,16,17,,8,90,1,WW,Sandhills,197,AZ_2015_020,TX-1412,172_1,5,.,3,9.14,125,3,2.8,1100.3,109,282858,76,34,0.31,341.09,382.310471,4.43,1.03,80.5,28.4,5.2,9
10049,16,18,,1,91,1,WW,Sandhills,12,AZ_2014_580,TX-709,13_1,5,.,3,8.31,112,3,3,1178.9,166,199003,108,57,0.34,400.83,449.2700053,4.72,1.09,80.2,29.5,5.2,9.2
10050,15,18,,2,91,1,WW,Sandhills,95,RED,RED,RED,4,.,2,9.6,119,3,3.6,1414.7,144,275290,91,53,0.37,523.44,586.697332,4.76,1.1,81.3,29.8,5.3,8.4
10051,14,18,,3,91,1,WW,Sandhills,211,AZ_2015_072,TX-1008,163_1,4,.,4,9.23,134,3,2.8,1100.3,97,317850,65,30,0.31,341.09,382.310471,5.1,1,79.5,30.3,6.6,9.4
10052,13,18,,4,91,1,WW,Sandhills,133,AZ_2014_776,TX-1094,20_1,5,.,2,9.14,125,2,2.8,1100.3,116,265789,79,36,0.31,341.09,382.310471,4.59,1.13,79.8,35.1,5.2,8.3
10053,12,18,,5,91,1,WW,Sandhills,155,AZ_2014_821,TX-183-2,70_2,4,.,2,9.14,125,2,3.2,1257.5,169,208504,109,59,0.35,440.13,493.3193809,4.3,1.11,81.9,30.1,6.4,8.6
10054,11,18,,6,91,1,WW,Sandhills,160,AZ_2014_828,TX-498-3,144_3,4,.,2,9.14,125,3,2.8,1100.3,154,200209,105,49,0.32,352.1,394.6510213,4.53,0.86,78.4,26.8,6.4,12.3
10055,10,18,,7,91,1,WW,Sandhills,152,AZ_2014_814,TX-117-1,29_1,4,.,3,9.23,134,3,3,1178.9,123,268572,84,39,0.32,377.25,422.8403799,5.12,0.96,80.5,29.5,5.8,9.3
10056,9,18,,8,91,1,WW,Sandhills,203,AZ_2015_033,TX-108,165_1,4,.,2,9.14,125,3,3.6,1414.7,139,285195,100,39,0.28,396.12,443.9908053,4.17,1.06,79.1,31.4,6.1,8.8
10057,8,18,,1,92,1,WW,Sandhills,198,AZ_2015_021,TX-1419,173_1,4,.,2,9.14,125,4,2.2,864.6,99,244717,67,32,0.32,276.67,310.1053623,5.04,1.05,80.7,32.8,5.2,8.9
10058,7,18,,2,92,1,WW,Sandhills,56,AZ_2014_628,TX-2323,94_1,4,.,4,9.6,119,4,4.2,1650.5,118,391941,75,43,0.36,594.18,665.986208,4.98,1.09,82.1,31.2,4.7,8.8
10059,6,18,,3,92,1,WW,Sandhills,91,AZ_2014_670,TX-1462-3,65_3,4,.,4,9.9,119,4,4.4,1729.1,132,367056,91,41,0.31,536.02,600.7976155,5.01,1.13,84.2,33.5,4.3,7.6
10060,5,18,,4,92,1,WW,Sandhills,66,AZ_2014_638,TX-2362,112_1,2,.,3,8.31,112,2,2,786,177,124433,121,54,0.31,243.66,273.1061285,4.63,0.97,78.5,28.7,4.7,9.9
10061,4,18,,5,92,1,WW,Sandhills,4,AZ_2014_570,TX-62,4_1,3,.,2,9.9,119,3,2.8,1100.3,134,230089,86,48,0.36,396.11,443.9795968,5.21,0.97,80.6,27.8,5.9,8.7
10062,3,18,,6,92,1,WW,Sandhills,5,AZ_2014_571,TX-64,5_1,4,.,3,9.9,119,3,3,1178.9,137,241128,92,45,0.33,389.04,436.0551926,5.24,0.93,76.6,27.5,5.1,12.8
10063,2,18,,7,92,1,WW,Sandhills,185,AZ_2014_884,TX-931-3,157_3,2,.,2,9.23,134,3,1,393,101,109033,70,34,0.34,133.62,149.7678769,5.34,1.02,78.5,30.8,5.9,10
10064,1,18,,8,92,1,WW,Sandhills,59,AZ_2014_631,TX-2356,106_1,3,.,3,8.29,112,2,2.6,1021.8,123,232784,77,46,0.37,378.07,423.7594763,5.26,0.98,78.4,27.4,5.1,11.4
10065,1,19,,1,93,1,WW,Sandhills,167,AZ_2014_844,TX-1003-4,14_4,2,.,3,8.29,112,3,2.6,1021.8,138,207479,90,48,0.35,357.63,400.8493176,4.91,1.11,81.5,31.8,5.8,8.3
10066,2,19,,2,93,1,WW,Sandhills,218,AZ_2015_141,DP14,DP14,4,.,1,8.31,112,3,3.6,1414.7,120,330345,73,47,0.39,551.73,618.4061573,4.11,1.1,82.1,30.8,5.6,8.5
10067,3,19,,3,93,1,WW,Sandhills,126,AZ_2014_742,TX-621-2,148_2,3,.,4,9.14,125,2,3.6,1414.7,116,341738,81,35,0.3,424.41,475.6996306,4.26,1.07,82.2,31.3,5.2,8.2
10068,4,19,,4,93,1,WW,Sandhills,38,AZ_2014_609,TX-2308,83_1,5,.,2,8.29,112,3,3.2,1257.5,121,291212,73,49,0.4,503,563.7871733,4.69,1.04,80.7,27.8,5.2,9.3
10069,5,19,,5,93,1,WW,Sandhills,174,AZ_2014_864,TX-1210-1,37_1,3,.,3,9.23,134,3,3.6,1414.7,138,287258,93,46,0.33,466.85,523.2684728,4.29,1.11,83.5,30.2,5.3,8.5
10070,6,19,,6,93,1,WW,Sandhills,121,AZ_2014_732,TX-490-1,142_1,4,.,3,9.14,125,4,4,1571.9,114,386371,84,31,0.27,424.41,475.6996306,4.95,1.01,81.7,28.6,5.7,8.8
10071,7,19,,7,93,1,WW,Sandhills,193,AZ_2015_001,TX-400,161_1,3,.,3,9.14,125,2,2.2,864.6,74,327397,54,21,0.28,242.09,271.3463952,4.04,0.92,77.4,27.9,6.3,11.4
10072,8,19,,8,93,1,WW,Sandhills,143,AZ_2014_803,TX-2390-3,132_3,2,.,4,9.14,125,3,1.6,628.8,127,138741,93,34,0.27,169.78,190.2977858,4.67,0.94,80.1,26.3,6.1,9.3
10073,9,19,,1,94,1,WW,Sandhills,170,AZ_2014_849,TX-1076,18_1,2,.,3,9.14,125,3,2.8,1100.3,138,223419,98,41,0.3,330.09,369.9811293,4.05,1.14,81.5,33.6,5.3,7.9
10074,10,19,,2,94,1,WW,Sandhills,31,AZ_2014_602,TX-1322,55_1,4,.,1,9.9,119,2,2.6,1021.8,149,192160,94,56,0.38,388.28,435.2033472,5.16,1.05,82.7,30.7,5.8,7.8
10075,11,19,,3,94,1,WW,Sandhills,34,AZ_2014_605,TX-1311,53_1,3,.,2,9.23,134,3,2.8,1100.3,137,225046,100,38,0.28,308.08,345.3112373,4.09,1,80.6,27.6,5.2,9.5
10076,12,19,,4,94,1,WW,Sandhills,1,AZ_2014_567,TX-21,1_1,4,.,2,9.6,119,4,3,1178.9,150,220227,96,55,0.37,436.19,488.9032348,4.53,1.06,80,29,5,8.9
10077,13,19,,5,94,1,WW,Sandhills,179,AZ_2014_870,TX-2389-2,130_2,2,.,3,9.9,119,3,4.2,1650.5,162,285490,105,57,0.35,577.68,647.4921953,4.66,1.03,80.3,28.2,6,8.6
10078,14,19,,6,94,1,WW,Sandhills,131,AZ_2014_771,TX-1063,17_1,5,.,1,9.23,134,3,4.6,1807.7,117,432942,81,36,0.31,560.39,628.1127118,4.55,1.06,83.4,33.7,7.1,6.9
10079,15,19,,7,94,1,WW,Sandhills,168,AZ_2014_845,TX-1042-1,15_1,4,.,2,9.14,125,3,3.8,1493.3,72,581164,51,22,0.31,462.92,518.8635353,4.67,1,81.2,30.4,6,9
10080,16,19,,8,94,1,WW,Sandhills,166,AZ_2014_839,TX-933,159_1,5,.,2,9.9,119,3,3.2,1257.5,123,286481,84,40,0.33,414.98,465.1300222,3.96,1.18,84.7,35.3,5.5,7.7
10081,16,20,,1,95,1,WW,Sandhills,29,AZ_2014_600,TX-1308,52_1,4,.,3,9.9,119,3,3,1178.9,147,224721,92,55,0.37,436.19,488.9032348,4.12,1.08,82.6,30.5,5.8,7.9
10082,15,20,,2,95,1,WW,Sandhills,16,AZ_2014_585,TX-1178,30_1,3,.,2,9.14,125,3,3,1178.9,145,227825,94,50,0.34,400.83,449.2700053,4.64,1.1,82.2,31.4,4.8,7.9
10083,14,20,,3,95,1,WW,Sandhills,149,AZ_2014_811,TX-72-2,154_2,4,.,2,9.14,125,4,2.6,1021.8,118,242645,76,41,0.35,357.63,400.8493176,5.6,1,75.9,29.6,5,9.4
10084,13,20,,4,95,1,WW,Sandhills,165,AZ_2014_836,TX-762-2,156_2,2,.,2,9.14,125,3,2.8,1100.3,140,220226,93,47,0.34,374.1,419.3097048,4.27,1.01,80.5,28.2,6.6,8.7
10085,12,20,,5,95,1,WW,Sandhills,212,AZ_2015_078,TX-1197,167_1,4,.,2,9.14,125,3,3.8,1493.3,132,316999,91,41,0.31,462.92,518.8635353,4.74,1.02,80.6,29.5,5.9,9.8
10086,11,20,,6,95,1,WW,Sandhills,164,AZ_2014_833,TX-691-2,153_2,4,.,2,9.6,119,5,3.8,1493.3,115,363861,73,43,0.37,552.52,619.2916282,4.62,1.12,81.9,33.7,5.4,8.1
10087,10,20,,7,95,1,WW,Sandhills,81,AZ_2014_654,TX-2384,127_1,5,.,2,9.14,125,3,3.6,1414.7,151,262525,102,49,0.32,452.7,507.4084559,3.9,1.1,81.2,28.9,5.1,8.9
10088,9,20,,8,95,1,WW,Sandhills,44,AZ_2014_615,TX-2358,108_1,4,.,1,8.31,112,4,4.4,1729.1,147,329605,96,51,0.35,605.19,678.3267582,4.31,1.08,82.7,31,4.9,8.2
10089,8,20,,1,96,1,WW,Sandhills,28,AZ_2014_599,TX-1307,51_1,3,.,3,9.6,119,3,2.4,943.2,156,169421,99,55,0.35,330.12,370.0147547,4.74,1.1,78,30.2,6.6,8
10090,7,20,,2,96,1,WW,Sandhills,6,AZ_2014_572,TX-85,6_1,4,.,3,9.14,125,3,3.2,1257.5,112,314618,83,30,0.27,339.53,380.5619462,4.58,1.07,82.2,28.5,4.5,8.7
10091,6,20,,3,96,1,WW,Sandhills,122,AZ_2014_736,TX-570-2,145_2,5,.,2,9.6,119,4,4.2,1650.5,143,323420,95,48,0.34,561.17,628.9869742,4.27,1.07,82.9,30.9,5.3,8.3
10092,5,20,,4,96,1,WW,Sandhills,141,AZ_2014_798,TX-2335-1,97_1,5,.,2,9.14,125,3,3.8,1493.3,86,486559,61,26,0.3,447.99,502.129256,4.17,0.97,79.8,27,4.6,11.1
10093,4,20,,5,96,1,WW,Sandhills,221,AZ_2015_144,PMHS200,PMHS200,5,.,1,8.29,112,4,4.4,1729.1,167,290129,102,65,0.39,674.35,755.8446924,4.96,1.07,81.5,29.6,5.3,7.5
10094,3,20,,6,96,1,WW,Sandhills,151,AZ_2014_813,TX-95,160_1,5,.,1,9.9,119,3,4.8,1886.3,180,293645,110,68,0.38,716.79,803.4135346,4.36,1.06,81.9,27.7,6.2,8.6
10095,2,20,,7,96,1,WW,Sandhills,65,AZ_2014_637,TX-2361,111_1,3,.,3,9.9,119,3,2.4,943.2,120,220250,80,40,0.33,311.26,348.8755379,4.87,1.04,81.2,28.1,5.3,8.4
10096,1,20,,8,96,1,WW,Sandhills,52,AZ_2014_624,TX-2347,99_1,5,.,3,8.29,112,3,3.8,1493.3,126,332094,78,48,0.38,567.45,636.0259075,4.77,1.02,81.4,25,6,9.5
10097,1,21,,1,97,1,WW,Sandhills,153,AZ_2014_815,TX-117-2,29_2,2,.,1,9.14,125,3,2.4,943.2,164,161157,98,64,0.39,367.85,412.304397,3.73,1.08,83.4,30.2,6.8,7.1
10098,2,21,,2,97,1,WW,Sandhills,135,AZ_2014_783,TX-1199-1,34_1,2,.,2,9.23,134,2,2,786,145,151894,94,52,0.36,282.96,317.1555041,5.21,0.95,78.1,27.3,7.4,9.7
10099,3,21,,3,97,1,WW,Sandhills,222,AZ_2015_145,PD2164,PD2164,3,.,2,8.31,112,4,4.8,1886.3,162,326274,95,64,0.4,754.52,845.7031769,4.49,1.03,82.1,29.2,5,8.8
10100,4,21,,4,97,1,WW,Sandhills,146,AZ_2014_807,TX-2420-1,137_1,4,.,2,8.29,112,4,5.2,2043.5,134,427324,79,53,0.4,817.4,916.1821778,4.89,1.11,83.9,29,6,7.5
10101,5,21,,5,97,1,WW,Sandhills,189,AZ_2014_889,TX-1115,23_1,2,.,2,9.14,125,3,3.6,1414.7,138,287257,83,54,0.39,551.73,618.4061573,4.42,1.01,80.1,26.9,4.4,9.3
10102,6,21,,6,97,1,WW,Sandhills,176,AZ_2014_866,TX-1300-1,45_1,3,.,1,8.31,112,4,3.2,1257.5,119,296110,75,42,0.35,440.13,493.3193809,4.17,1.05,82.2,27.6,5.5,8.7
10103,7,21,,7,97,1,WW,Sandhills,138,AZ_2014_791,TX-1283-2,44_2,4,.,3,9.14,125,2,2.6,1021.8,101,283482,71,28,0.28,286.1,320.6749707,3.51,1.07,79.6,28,4.4,10.4
10104,8,21,,8,97,1,WW,Sandhills,148,AZ_2014_810,TX-72-1,154_1,4,.,3,9.6,119,3,3.6,1414.7,119,333121,70,46,0.39,551.73,618.4061573,5.27,0.95,80.1,28.5,5.3,9.3
10105,9,21,,1,98,1,WW,Sandhills,120,AZ_2014_731,TX-488,141_1,3,.,3,9.14,125,4,4,1571.9,133,331179,87,43,0.32,503.01,563.7983818,3.96,1.11,81.1,31.9,5,8.8
10106,10,21,,2,98,1,WW,Sandhills,35,AZ_2014_606,TX-1425-1,64_1,5,.,3,8.29,112,4,2,786,121,182022,77,42,0.35,275.1,308.345629,4.37,1.02,81.6,29.4,5.5,8.8
10107,11,21,,3,98,1,WW,Sandhills,210,AZ_2015_069,TX-814,188_1,5,.,4,9.23,134,3,4.8,1886.3,130,406586,88,40,0.31,584.75,655.4165995,4.74,1.06,81.5,32.2,6.3,7.3
10108,12,21,,4,98,1,WW,Sandhills,129,AZ_2014_767,TX-1003-2,14_2,5,.,4,9.14,125,3,3.2,1257.5,121,291216,85,35,0.29,364.68,408.7513049,4.33,1,82,25.6,6.2,8.4
10109,13,21,,5,98,1,WW,Sandhills,188,AZ_2014_888,TX-1114-3,22_3,4,.,1,.,135+,1,1.4,550.2,85,181378,59,26,0.31,170.56,191.1720483,4.25,1.08,81.8,29.8,5.2,7.7
10110,14,21,,6,98,1,WW,Sandhills,104,AZ_2014_701,TX-73-7,155_7,4,.,2,9.23,134,3,3.2,1257.5,126,279660,85,39,0.31,389.83,436.9406635,3.87,1.07,80.7,30.4,6.6,8.1
10111,15,21,,7,98,1,WW,Sandhills,132,AZ_2014_773,TX-1085-1,19_1,3,.,2,9.23,134,4,3.2,1257.5,108,326269,68,38,0.35,440.13,493.3193809,4.83,1,79.5,28,6,10.1
10112,16,21,,8,98,1,WW,Sandhills,45,AZ_2014_616,TX-2319,90_1,3,.,2,9.6,119,3,2.6,1021.8,138,207480,87,49,0.36,367.85,412.304397,4.89,1.1,83,33.6,5.8,7.8
10113,16,22,,1,99,1,WW,Sandhills,76,AZ_2014_649,TX-2376,122_1,4,.,3,8.29,112,4,3.2,1257.5,163,216176,101,58,0.36,452.7,507.4084559,4.65,1.09,81.2,27,4.3,10
10114,15,22,,2,99,1,WW,Sandhills,48,AZ_2014_620,TX-2316,87_1,2,.,2,9.9,119,3,2.6,1021.8,131,218566,82,46,0.35,357.63,400.8493176,4.17,1.02,80.8,27.3,4.9,9.5
10115,14,22,,3,99,1,WW,Sandhills,53,AZ_2014_625,TX-2348,100_1,1,.,2,9.23,134,3,3,1178.9,173,190948,108,63,0.36,424.4,475.6884221,4.15,1.13,84.5,30.7,5.3,7.7
10116,13,22,,4,99,1,WW,Sandhills,93,AZ_2014_674,TX-1585-3,66_3,4,.,3,8.31,112,3,4.8,1886.3,142,372227,97,44,0.31,584.75,655.4165995,3.38,1.08,82.7,30.7,5.2,8.4
