unique_id,accession,primary_order,secondary_order,Search ,trait,value,timestamp,person,location,number
P28J_SC14-29-077,SC14-29-077,13,77,29077,Ripe Date,8/1/2017,2017-08-01 09:05:22+0000, ,,1
P28J_SC14-29-077,SC14-29-077,13,77,29077,Rank,4,2017-08-01 09:05:23+0000, ,,1
P28J_SC14-29-074,SC14-29-074,13,74,29074,Ripe Date,8/1/2017,2017-08-01 09:05:51+0000, ,,1
P28J_SC14-29-074,SC14-29-074,13,74,29074,Rank,7,2017-08-01 09:05:54+0000, ,,1
P28J_SC14-29-074,SC14-29-074,13,74,29074,Notes,excellent texture,2017-08-01 09:06:00+0000, ,,1
P28J_SC14-29-073,SC14-29-073,13,73,29073,Ripe Date,8/1/2017,2017-08-01 09:06:17+0000, ,,1
P28J_SC14-29-073,SC14-29-073,13,73,29073,Rank,5,2017-08-01 09:06:18+0000, ,,1
P28J_SC14-29-072,SC14-29-072,13,72,29072,Ripe Date,8/1/2017,2017-08-01 09:06:34+0000, ,,1
P28J_SC14-29-072,SC14-29-072,13,72,29072,Rank,6,2017-08-01 09:06:35+0000, ,,1
P28J_SC14-29-067,SC14-29-067,13,67,29067,Ripe Date,8/1/2017,2017-08-01 09:07:42+0000, ,,1
P28J_SC14-29-067,SC14-29-067,13,67,29067,Rank,7,2017-08-01 09:07:44+0000, ,,1
P28J_SC14-29-067,SC14-29-067,13,67,29067,Notes,grest flavor  cling,2017-08-01 09:07:52+0000, ,,1
P28J_SC14-29-063,SC14-29-063,13,63,29063,Ripe Date,8/1/2017,2017-08-01 09:08:23+0000, ,,1
P28J_SC14-29-063,SC14-29-063,13,63,29063,Rank,5,2017-08-01 09:08:30+0000, ,,1
P28J_SC14-29-047,SC14-29-047,13,47,29047,Ripe Date,8/1/2017,2017-08-01 09:09:32+0000, ,,1
P28J_SC14-29-047,SC14-29-047,13,47,29047,Rank,7,2017-08-01 09:09:33+0000, ,,1
P28J_SC14-29-047,SC14-29-047,13,47,29047,Notes,juicy large attrwctivr sweet,2017-08-01 09:09:44+0000, ,,1
P28J_SC14-29-042,SC14-29-042,13,42,29042,Ripe Date,8/1/2017,2017-08-01 09:10:28+0000, ,,1
P28J_SC14-29-042,SC14-29-042,13,42,29042,Rank,5,2017-08-01 09:10:29+0000, ,,1
P28J_SC14-29-041,SC14-29-041,13,41,29041,Ripe Date,8/1/2017,2017-08-01 09:10:52+0000, ,,1
P28J_SC14-29-041,SC14-29-041,13,41,29041,Rank,6,2017-08-01 09:10:53+0000, ,,1
P28J_SC14-29-041,SC14-29-041,13,41,29041,Notes,cling,2017-08-01 09:10:58+0000, ,,1
P28J_SC14-29-037,SC14-29-037,13,37,29037,Ripe Date,8/1/2017,2017-08-01 09:11:25+0000, ,,1
P28J_SC14-29-037,SC14-29-037,13,37,29037,Rank,3,2017-08-01 09:11:26+0000, ,,1
P28J_SC14-29-036,SC14-29-036,13,36,29036,Ripe Date,8/1/2017,2017-08-01 09:11:42+0000, ,,1
P28J_SC14-29-036,SC14-29-036,13,36,29036,Rank,4,2017-08-01 09:11:43+0000, ,,1
P28J_SC14-29-035,SC14-29-035,13,35,29035,Ripe Date,8/1/2017,2017-08-01 09:11:56+0000, ,,1
P28J_SC14-29-035,SC14-29-035,13,35,29035,Rank,4,2017-08-01 09:11:57+0000, ,,1
P28J_SC14-29-034,SC14-29-034,13,34,29034,Ripe Date,8/1/2017,2017-08-01 09:12:22+0000, ,,1
P28J_SC14-29-034,SC14-29-034,13,34,29034,Rank,6,2017-08-01 09:12:23+0000, ,,1
P28J_SC14-29-034,SC14-29-034,13,34,29034,Notes,cling good taste,2017-08-01 09:12:31+0000, ,,1
P28J_SC14-29-025,SC14-29-025,13,25,29025,Ripe Date,8/1/2017,2017-08-01 09:12:57+0000, ,,1
P28J_SC14-29-025,SC14-29-025,13,25,29025,Rank,4,2017-08-01 09:12:58+0000, ,,1
P28J_SC14-29-020,SC14-29-020,13,20,29020,Ripe Date,8/1/2017,2017-08-01 09:13:14+0000, ,,1
P28J_SC14-29-020,SC14-29-020,13,20,29020,Rank,4,2017-08-01 09:13:15+0000, ,,1
P28J_SC14-29-017,SC14-29-017,13,17,29017,Ripe Date,8/1/2017,2017-08-01 09:13:44+0000, ,,1
P28J_SC14-29-017,SC14-29-017,13,17,29017,Rank,5,2017-08-01 09:13:45+0000, ,,1
P28J_SC14-29-016,SC14-29-016,13,16,29016,Ripe Date,8/1/2017,2017-08-01 09:13:57+0000, ,,1
P28J_SC14-29-016,SC14-29-016,13,16,29016,Rank,4,2017-08-01 09:14:01+0000, ,,1
P28J_SC14-29-013,SC14-29-013,13,13,29013,Ripe Date,8/1/2017,2017-08-01 09:14:23+0000, ,,1
P28J_SC14-29-013,SC14-29-013,13,13,29013,Rank,4,2017-08-01 09:14:25+0000, ,,1
P28J_SC14-29-007,SC14-29-007,13,7,29007,Ripe Date,8/1/2017,2017-08-01 09:14:50+0000, ,,1
P28J_SC14-29-007,SC14-29-007,13,7,29007,Rank,5,2017-08-01 09:14:51+0000, ,,1
P28J_SC14-29-006,SC14-29-006,13,6,29006,Ripe Date,8/1/2017,2017-08-01 09:15:03+0000, ,,1
P28J_SC14-29-006,SC14-29-006,13,6,29006,Rank,5,2017-08-01 09:15:06+0000, ,,1
P28J_SC14-29-003,SC14-29-003,13,3,29003,Ripe Date,8/1/2017,2017-08-01 09:15:31+0000, ,,1
P28J_SC14-29-003,SC14-29-003,13,3,29003,Rank,3,2017-08-01 09:15:32+0000, ,,1
P28J_SC14-31-192,SC14-31-192,14,131,31192,Ripe Date,8/1/2017,2017-08-01 09:17:36+0000, ,,1
P28J_SC14-31-192,SC14-31-192,14,131,31192,Rank,3,2017-08-01 09:17:38+0000, ,,1
P28J_SC14-31-158,SC14-31-158,14,97,31158,Ripe Date,8/1/2017,2017-08-01 09:27:05+0000, ,,1
P28J_SC14-31-158,SC14-31-158,14,97,31158,Rank,3,2017-08-01 09:27:06+0000, ,,1
P28J_SC14-31-155,SC14-31-155,14,94,31155,Ripe Date,8/1/2017,2017-08-01 09:27:20+0000, ,,1
P28J_SC14-31-155,SC14-31-155,14,94,31155,Rank,3,2017-08-01 09:27:21+0000, ,,1
P28J_SC14-31-154,SC14-31-154,14,93,31154,Ripe Date,8/1/2017,2017-08-01 09:27:42+0000, ,,1
P28J_SC14-31-154,SC14-31-154,14,93,31154,Rank,3,2017-08-01 09:27:43+0000, ,,1
P28J_SC14-31-151,SC14-31-151,14,90,31151,Ripe Date,8/1/2017,2017-08-01 09:28:00+0000, ,,1
P28J_SC14-31-151,SC14-31-151,14,90,31151,Rank,4,2017-08-01 09:28:01+0000, ,,1
P28J_SC14-31-147,SC14-31-147,14,86,31147,Ripe Date,8/1/2017,2017-08-01 09:28:16+0000, ,,1
P28J_SC14-31-147,SC14-31-147,14,86,31147,Rank,3,2017-08-01 09:28:17+0000, ,,1
P28J_SC14-31-145,SC14-31-145,14,84,31145,Ripe Date,8/1/2017,2017-08-01 09:28:33+0000, ,,1
P28J_SC14-31-145,SC14-31-145,14,84,31145,Rank,4,2017-08-01 09:28:34+0000, ,,1
P28J_SC14-31-125,SC14-31-125,14,64,31125,Ripe Date,8/1/2017,2017-08-01 09:29:33+0000, ,,1
P28J_SC14-31-125,SC14-31-125,14,64,31125,Rank,4,2017-08-01 09:29:34+0000, ,,1
P28J_SC14-28-056,SC14-28-056,15,99,28056,Ripe Date,8/1/2017,2017-08-01 09:33:30+0000, ,,1
P28J_SC14-28-056,SC14-28-056,15,99,28056,Rank,3,2017-08-01 09:33:32+0000, ,,1
P28J_SC14-28-053,SC14-28-053,15,96,28053,Ripe Date,8/1/2017,2017-08-01 09:33:48+0000, ,,1
P28J_SC14-28-053,SC14-28-053,15,96,28053,Rank,3,2017-08-01 09:33:49+0000, ,,1
P28J_SC14-28-041,SC14-28-041,15,84,28041,Ripe Date,8/1/2017,2017-08-01 09:34:19+0000, ,,1
P28J_SC14-28-041,SC14-28-041,15,84,28041,Rank,1,2017-08-01 09:34:20+0000, ,,1
P28J_SC14-28-034,SC14-28-034,15,77,28034,Ripe Date,8/1/2017,2017-08-01 09:34:50+0000, ,,1
P28J_SC14-28-034,SC14-28-034,15,77,28034,Rank,1,2017-08-01 09:34:51+0000, ,,1
P28J_SC14-28-029,SC14-28-029,15,72,28029,Ripe Date,8/1/2017,2017-08-01 09:35:08+0000, ,,1
P28J_SC14-28-029,SC14-28-029,15,72,28029,Rank,1,2017-08-01 09:35:09+0000, ,,1
P28J_SC14-28-016,SC14-28-016,15,59,28016,Ripe Date,8/1/2017,2017-08-01 09:36:15+0000, ,,1
P28J_SC14-28-016,SC14-28-016,15,59,28016,Rank,5,2017-08-01 09:36:16+0000, ,,1
P28J_SC14-28-016,SC14-28-016,15,59,28016,Notes,cling good flavor,2017-08-01 09:36:23+0000, ,,1
P28J_SC14-28-118,SC14-28-118,16,20,28118,Ripe Date,8/1/2017,2017-08-01 09:41:20+0000, ,,1
P28J_SC14-28-118,SC14-28-118,16,20,28118,Rank,4,2017-08-01 09:41:24+0000, ,,1
P28J_SC14-28-120,SC14-28-120,16,22,28120,Ripe Date,8/1/2017,2017-08-01 09:41:48+0000, ,,1
P28J_SC14-28-120,SC14-28-120,16,22,28120,Rank,4,2017-08-01 09:41:49+0000, ,,1
P28J_SC14-28-132,SC14-28-132,16,34,28132,Ripe Date,8/1/2017,2017-08-01 09:45:14+0000, ,,1
P28J_SC14-28-132,SC14-28-132,16,34,28132,Rank,5,2017-08-01 09:45:16+0000, ,,1
P28J_SC14-28-132,SC14-28-132,16,34,28132,Notes,cling,2017-08-01 09:45:18+0000, ,,1
P28J_SC14-28-141,SC14-28-141,16,43,28141,Ripe Date,8/1/2017,2017-08-01 09:45:52+0000, ,,1
P28J_SC14-28-141,SC14-28-141,16,43,28141,Rank,4,2017-08-01 09:45:53+0000, ,,1
P28J_SC14-28-162,SC14-28-162,16,64,28162,Ripe Date,8/1/2017,2017-08-01 09:46:58+0000, ,,1
P28J_SC14-28-162,SC14-28-162,16,64,28162,Rank,3,2017-08-01 09:47:07+0000, ,,1
P28J_SC14-21-093,SC14-21-093,17,139,21093,Ripe Date,8/1/2017,2017-08-01 09:49:01+0000, ,,1
P28J_SC14-21-093,SC14-21-093,17,139,21093,Rank,5,2017-08-01 09:49:03+0000, ,,1
P28J_SC14-21-093,SC14-21-093,17,139,21093,Notes,big attract but mealy,2017-08-01 09:49:12+0000, ,,1
P28J_SC14-3-009,SC14-03-009,17,135,3009,Ripe Date,8/1/2017,2017-08-01 09:51:58+0000, ,,1
P28J_SC14-3-009,SC14-03-009,17,135,3009,Rank,8,2017-08-01 09:51:59+0000, ,,1
P28J_SC14-3-009,SC14-03-009,17,135,3009,Notes,very sweet firm slow softenimg free nit mealy,2017-08-01 09:52:16+0000, ,,1
P28J_SC14-3-008,SC14-03-008,17,134,3008,Ripe Date,8/1/2017,2017-08-01 09:52:40+0000, ,,1
P28J_SC14-3-008,SC14-03-008,17,134,3008,Rank,7,2017-08-01 09:52:41+0000, ,,1
P28J_SC14-3-008,SC14-03-008,17,134,3008,Notes,sweet like 009 loaded,2017-08-01 09:52:56+0000, ,,1
P28J_SC14-3-005,SC14-03-005,17,131,3005,Ripe Date,8/1/2017,2017-08-01 09:53:17+0000, ,,1
P28J_SC14-3-005,SC14-03-005,17,131,3005,Rank,5,2017-08-01 09:53:19+0000, ,,1
P28J_SC14-3-001,SC14-03-001,17,127,3001,Ripe Date,8/1/2017,2017-08-01 09:53:45+0000, ,,1
P28J_SC14-3-001,SC14-03-001,17,127,3001,Rank,5,2017-08-01 09:53:47+0000, ,,1
P28J_SC14-25-017,SC14-25-017,17,114,25017,Rank,47,2017-08-01 09:55:46+0000, ,,1
P28J_SC14-25-017,SC14-25-017,17,114,25017,Notes,much better on aug 1st,2017-08-01 09:56:00+0000, ,,1
P28J_SC14-25-014,SC14-25-014,17,111,25014,Rank,7,2017-08-01 09:57:06+0000, ,,1
P28J_SC14-25-012,SC14-25-012,17,109,25012,Ripe Date,8/1/2017,2017-08-01 09:58:49+0000, ,,1
P28J_SC14-25-012,SC14-25-012,17,109,25012,Rank,5,2017-08-01 09:58:50+0000, ,,1
P28J_SC14-18-73,SC14-18-073,1,73,18073,Ripe Date,8/11/2017,2017-08-11 08:53:03+0000, ,,1
P28J_SC14-18-73,SC14-18-073,1,73,18073,Rank,2,2017-08-11 08:53:05+0000, ,,1
P28J_SC14-18-85,SC14-18-085,1,85,18085,Ripe Date,8/11/2017,2017-08-11 08:53:20+0000, ,,1
P28J_SC14-18-85,SC14-18-085,1,85,18085,Rank,3,2017-08-11 08:53:21+0000, ,,1
P28J_SC14-18-86,SC14-18-086,1,86,18086,Ripe Date,8/11/2017,2017-08-11 08:53:28+0000, ,,1
P28J_SC14-18-86,SC14-18-086,1,86,18086,Rank,1,2017-08-11 08:53:30+0000, ,,1
P28J_SC14-18-106,SC14-18-106,1,106,18106,Ripe Date,8/11/2017,2017-08-11 08:53:57+0000, ,,1
P28J_SC14-18-106,SC14-18-106,1,106,18106,Rank,5,2017-08-11 08:53:59+0000, ,,1
P28J_SC14-18-122,SC14-18-122,1,122,18122,Ripe Date,8/11/2017,2017-08-11 08:54:18+0000, ,,1
P28J_SC14-18-122,SC14-18-122,1,122,18122,Rank,2,2017-08-11 08:54:19+0000, ,,1
P28J_SC14-18-130,SC14-18-130,1,130,18130,Ripe Date,8/11/2017,2017-08-11 08:54:29+0000, ,,1
P28J_SC14-18-130,SC14-18-130,1,130,18130,Rank,2,2017-08-11 08:54:30+0000, ,,1
P28J_SC14-18-161,SC14-18-161,2,3,18161,Ripe Date,8/11/2017,2017-08-11 08:55:09+0000, ,,1
P28J_SC14-18-161,SC14-18-161,2,3,18161,Rank,1,2017-08-11 08:55:10+0000, ,,1
P28J_SC14-27-001,SC14-27-001,2,64,27001,Ripe Date,8/11/2017,2017-08-11 08:56:17+0000, ,,1
P28J_SC14-27-001,SC14-27-001,2,64,27001,Rank,2,2017-08-11 08:56:19+0000, ,,1
P28J_SC14-27-004,SC14-27-004,2,67,27004,Ripe Date,8/11/2017,2017-08-11 08:56:31+0000, ,,1
P28J_SC14-27-004,SC14-27-004,2,67,27004,Rank,3,2017-08-11 08:56:33+0000, ,,1
P28J_SC14-27-012,SC14-27-012,2,75,27012,Ripe Date,8/11/2017,2017-08-11 08:56:53+0000, ,,1
P28J_SC14-27-012,SC14-27-012,2,75,27012,Rank,2,2017-08-11 08:56:53+0000, ,,1
P28J_SC14-27-022,SC14-27-022,2,85,27022,Ripe Date,8/11/2017,2017-08-11 08:57:15+0000, ,,1
P28J_SC14-27-022,SC14-27-022,2,85,27022,Rank,3,2017-08-11 08:57:16+0000, ,,1
P28J_SC14-27-023,SC14-27-023,2,86,27023,Ripe Date,8/11/2017,2017-08-11 08:57:20+0000, ,,1
P28J_SC14-27-023,SC14-27-023,2,86,27023,Rank,4,2017-08-11 08:57:21+0000, ,,1
P28J_SC14-27-026,SC14-27-026,2,89,27026,Ripe Date,8/11/2017,2017-08-11 08:57:34+0000, ,,1
P28J_SC14-27-026,SC14-27-026,2,89,27026,Rank,2,2017-08-11 08:57:34+0000, ,,1
P28J_SC14-27-035,SC14-27-035,2,98,27035,Ripe Date,8/11/2017,2017-08-11 08:57:45+0000, ,,1
P28J_SC14-27-035,SC14-27-035,2,98,27035,Rank,2,2017-08-11 08:57:51+0000, ,,1
P28J_SC14-27-045,SC14-27-045,2,108,27045,Ripe Date,8/11/2017,2017-08-11 08:58:17+0000, ,,1
P28J_SC14-27-045,SC14-27-045,2,108,27045,Rank,2,2017-08-11 08:58:18+0000, ,,1
P28J_SC14-27-043,SC14-27-043,2,106,27043,Ripe Date,8/11/2017,2017-08-11 08:58:23+0000, ,,1
P28J_SC14-27-043,SC14-27-043,2,106,27043,Rank,2,2017-08-11 08:58:24+0000, ,,1
P28J_SC14-27-042,SC14-27-042,2,105,27042,Ripe Date,8/11/2017,2017-08-11 08:58:28+0000, ,,1
P28J_SC14-27-042,SC14-27-042,2,105,27042,Rank,2,2017-08-11 08:58:30+0000, ,,1
P28J_SC14-27-046,SC14-27-046,2,109,27046,Ripe Date,8/11/2017,2017-08-11 08:58:37+0000, ,,1
P28J_SC14-27-046,SC14-27-046,2,109,27046,Rank,1,2017-08-11 08:58:38+0000, ,,1
P28J_SC14-27-050,SC14-27-050,2,113,27050,Ripe Date,7/14/2017,2017-08-11 08:58:47+0000, ,,1
P28J_SC14-27-073,SC14-27-073,2,136,27073,Ripe Date,8/11/2017,2017-08-11 08:59:14+0000, ,,1
P28J_SC14-27-073,SC14-27-073,2,136,27073,Rank,2,2017-08-11 08:59:15+0000, ,,1
P28J_SC14-27-074,SC14-27-074,2,137,27074,Ripe Date,8/11/2017,2017-08-11 08:59:20+0000, ,,1
P28J_SC14-27-074,SC14-27-074,2,137,27074,Rank,3,2017-08-11 08:59:21+0000, ,,1
P28J_SC14-27-076,SC14-27-076,2,139,27076,Ripe Date,8/11/2017,2017-08-11 08:59:25+0000, ,,1
P28J_SC14-27-076,SC14-27-076,2,139,27076,Rank,2,2017-08-11 08:59:26+0000, ,,1
P28J_SC14-27-090,SC14-27-090,2,153,27090,Ripe Date,8/11/2017,2017-08-11 08:59:50+0000, ,,1
P28J_SC14-27-090,SC14-27-090,2,153,27090,Rank,2,2017-08-11 08:59:51+0000, ,,1
P28J_SC14-27-091,SC14-27-091,2,154,27091,Ripe Date,8/11/2017,2017-08-11 08:59:53+0000, ,,1
P28J_SC14-27-091,SC14-27-091,2,154,27091,Rank,2,2017-08-11 08:59:53+0000, ,,1
P28J_SC14-22-112,SC14-22-112,5,88,22112,Ripe Date,8/11/2017,2017-08-11 09:03:06+0000, ,,1
P28J_SC14-22-112,SC14-22-112,5,88,22112,Rank,7,2017-08-11 09:03:29+0000, ,,1
P28J_SC14-22-112,SC14-22-112,5,88,22112,Notes,low acid attractive  slightly overripe  ,2017-08-11 09:03:53+0000, ,,1
